"CMS Certification Number (CCN)","Facility Name","Address Line 1","Address Line 2","City","State","Zip Code","County Name","PhoneNumber","CMS Region","Condition","Count"
"23T013","NORTH OAKLAND MEDICAL CENTERS","461 W HURON","","PONTIAC","MI","48341","Oakland","(248) 857-7061","5","Brain disease or condition (non-traumatic)","Not Available"
"23T013","NORTH OAKLAND MEDICAL CENTERS","461 W HURON","","PONTIAC","MI","48341","Oakland","(248) 857-7061","5","Brain injury (traumatic)","Not Available"
"23T013","NORTH OAKLAND MEDICAL CENTERS","461 W HURON","","PONTIAC","MI","48341","Oakland","(248) 857-7061","5","Spinal cord disease or condition (non-traumatic)","Not Available"
"23T013","NORTH OAKLAND MEDICAL CENTERS","461 W HURON","","PONTIAC","MI","48341","Oakland","(248) 857-7061","5","Spinal cord injury (traumatic)","Not Available"
"23T013","NORTH OAKLAND MEDICAL CENTERS","461 W HURON","","PONTIAC","MI","48341","Oakland","(248) 857-7061","5","Hip or femur fracture","Not Available"
"23T013","NORTH OAKLAND MEDICAL CENTERS","461 W HURON","","PONTIAC","MI","48341","Oakland","(248) 857-7061","5","Hip or knee replacement, amputation or other bone or joint condition","Not Available"
"23T013","NORTH OAKLAND MEDICAL CENTERS","461 W HURON","","PONTIAC","MI","48341","Oakland","(248) 857-7061","5","All other conditions","Not Available"
"23T015","THREE RIVERS HEALTH REHAB PAVILION","701 SOUTH HEALTH PARKWAY","","THREE RIVERS","MI","49093","St. Joseph","(269) 273-9795","5","Stroke","35"
"23T015","THREE RIVERS HEALTH REHAB PAVILION","701 SOUTH HEALTH PARKWAY","","THREE RIVERS","MI","49093","St. Joseph","(269) 273-9795","5","Nervous system disorder (excluding stroke)","23"
"23T015","THREE RIVERS HEALTH REHAB PAVILION","701 SOUTH HEALTH PARKWAY","","THREE RIVERS","MI","49093","St. Joseph","(269) 273-9795","5","Brain disease or condition (non-traumatic)","less than 11"
"23T015","THREE RIVERS HEALTH REHAB PAVILION","701 SOUTH HEALTH PARKWAY","","THREE RIVERS","MI","49093","St. Joseph","(269) 273-9795","5","Brain injury (traumatic)","less than 11"
"23T015","THREE RIVERS HEALTH REHAB PAVILION","701 SOUTH HEALTH PARKWAY","","THREE RIVERS","MI","49093","St. Joseph","(269) 273-9795","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"23T015","THREE RIVERS HEALTH REHAB PAVILION","701 SOUTH HEALTH PARKWAY","","THREE RIVERS","MI","49093","St. Joseph","(269) 273-9795","5","Spinal cord injury (traumatic)","less than 11"
"23T015","THREE RIVERS HEALTH REHAB PAVILION","701 SOUTH HEALTH PARKWAY","","THREE RIVERS","MI","49093","St. Joseph","(269) 273-9795","5","Hip or femur fracture","13"
"23T015","THREE RIVERS HEALTH REHAB PAVILION","701 SOUTH HEALTH PARKWAY","","THREE RIVERS","MI","49093","St. Joseph","(269) 273-9795","5","Hip or knee replacement, amputation or other bone or joint condition","26"
"23T015","THREE RIVERS HEALTH REHAB PAVILION","701 SOUTH HEALTH PARKWAY","","THREE RIVERS","MI","49093","St. Joseph","(269) 273-9795","5","All other conditions","19"
"23T019","PROVIDENCE HOSPITAL","16001 W 9 MILE RD","","SOUTHFIELD","MI","48174","Oakland","(248) 849-5802","5","Stroke","67"
"23T019","PROVIDENCE HOSPITAL","16001 W 9 MILE RD","","SOUTHFIELD","MI","48174","Oakland","(248) 849-5802","5","Nervous system disorder (excluding stroke)","11"
"23T019","PROVIDENCE HOSPITAL","16001 W 9 MILE RD","","SOUTHFIELD","MI","48174","Oakland","(248) 849-5802","5","Brain disease or condition (non-traumatic)","13"
"23T019","PROVIDENCE HOSPITAL","16001 W 9 MILE RD","","SOUTHFIELD","MI","48174","Oakland","(248) 849-5802","5","Brain injury (traumatic)","less than 11"
"23T019","PROVIDENCE HOSPITAL","16001 W 9 MILE RD","","SOUTHFIELD","MI","48174","Oakland","(248) 849-5802","5","Spinal cord disease or condition (non-traumatic)","23"
"23T019","PROVIDENCE HOSPITAL","16001 W 9 MILE RD","","SOUTHFIELD","MI","48174","Oakland","(248) 849-5802","5","Spinal cord injury (traumatic)","less than 11"
"23T019","PROVIDENCE HOSPITAL","16001 W 9 MILE RD","","SOUTHFIELD","MI","48174","Oakland","(248) 849-5802","5","Hip or femur fracture","less than 11"
"23T019","PROVIDENCE HOSPITAL","16001 W 9 MILE RD","","SOUTHFIELD","MI","48174","Oakland","(248) 849-5802","5","Hip or knee replacement, amputation or other bone or joint condition","41"
"23T019","PROVIDENCE HOSPITAL","16001 W 9 MILE RD","","SOUTHFIELD","MI","48174","Oakland","(248) 849-5802","5","All other conditions","34"
"23T021","LAKELAND HOSPITAL, ST. JOSEPH","1234 NAPIER AVENUE","","SAINT JOSEPH","MI","49085","Berrien","(269) 983-8586","5","Stroke","33"
"23T021","LAKELAND HOSPITAL, ST. JOSEPH","1234 NAPIER AVENUE","","SAINT JOSEPH","MI","49085","Berrien","(269) 983-8586","5","Nervous system disorder (excluding stroke)","less than 11"
"23T021","LAKELAND HOSPITAL, ST. JOSEPH","1234 NAPIER AVENUE","","SAINT JOSEPH","MI","49085","Berrien","(269) 983-8586","5","Brain disease or condition (non-traumatic)","less than 11"
"23T021","LAKELAND HOSPITAL, ST. JOSEPH","1234 NAPIER AVENUE","","SAINT JOSEPH","MI","49085","Berrien","(269) 983-8586","5","Brain injury (traumatic)","less than 11"
"23T021","LAKELAND HOSPITAL, ST. JOSEPH","1234 NAPIER AVENUE","","SAINT JOSEPH","MI","49085","Berrien","(269) 983-8586","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"23T021","LAKELAND HOSPITAL, ST. JOSEPH","1234 NAPIER AVENUE","","SAINT JOSEPH","MI","49085","Berrien","(269) 983-8586","5","Spinal cord injury (traumatic)","less than 11"
"23T021","LAKELAND HOSPITAL, ST. JOSEPH","1234 NAPIER AVENUE","","SAINT JOSEPH","MI","49085","Berrien","(269) 983-8586","5","Hip or femur fracture","less than 11"
"23T021","LAKELAND HOSPITAL, ST. JOSEPH","1234 NAPIER AVENUE","","SAINT JOSEPH","MI","49085","Berrien","(269) 983-8586","5","Hip or knee replacement, amputation or other bone or joint condition","15"
"23T021","LAKELAND HOSPITAL, ST. JOSEPH","1234 NAPIER AVENUE","","SAINT JOSEPH","MI","49085","Berrien","(269) 983-8586","5","All other conditions","13"
"23T024","DMC SINAI-GRACE HOSPITAL","6071 WEST OUTER DRIVE","","DETROIT","MI","48235","Wayne","(313) 966-3350","5","Stroke","73"
"23T024","DMC SINAI-GRACE HOSPITAL","6071 WEST OUTER DRIVE","","DETROIT","MI","48235","Wayne","(313) 966-3350","5","Nervous system disorder (excluding stroke)","less than 11"
"23T024","DMC SINAI-GRACE HOSPITAL","6071 WEST OUTER DRIVE","","DETROIT","MI","48235","Wayne","(313) 966-3350","5","Brain disease or condition (non-traumatic)","less than 11"
"23T024","DMC SINAI-GRACE HOSPITAL","6071 WEST OUTER DRIVE","","DETROIT","MI","48235","Wayne","(313) 966-3350","5","Brain injury (traumatic)","less than 11"
"23T024","DMC SINAI-GRACE HOSPITAL","6071 WEST OUTER DRIVE","","DETROIT","MI","48235","Wayne","(313) 966-3350","5","Spinal cord disease or condition (non-traumatic)","13"
"23T024","DMC SINAI-GRACE HOSPITAL","6071 WEST OUTER DRIVE","","DETROIT","MI","48235","Wayne","(313) 966-3350","5","Spinal cord injury (traumatic)","less than 11"
"23T024","DMC SINAI-GRACE HOSPITAL","6071 WEST OUTER DRIVE","","DETROIT","MI","48235","Wayne","(313) 966-3350","5","Hip or femur fracture","less than 11"
"23T024","DMC SINAI-GRACE HOSPITAL","6071 WEST OUTER DRIVE","","DETROIT","MI","48235","Wayne","(313) 966-3350","5","Hip or knee replacement, amputation or other bone or joint condition","14"
"23T024","DMC SINAI-GRACE HOSPITAL","6071 WEST OUTER DRIVE","","DETROIT","MI","48235","Wayne","(313) 966-3350","5","All other conditions","36"
"23T029","ST JOSEPH MERCY - OAKLAND","44405 WOODWARD AVE.","","PONTIAC","MI","48341","Oakland","(248) 858-6311","5","Stroke","109"
"23T029","ST JOSEPH MERCY - OAKLAND","44405 WOODWARD AVE.","","PONTIAC","MI","48341","Oakland","(248) 858-6311","5","Nervous system disorder (excluding stroke)","24"
"23T029","ST JOSEPH MERCY - OAKLAND","44405 WOODWARD AVE.","","PONTIAC","MI","48341","Oakland","(248) 858-6311","5","Brain disease or condition (non-traumatic)","45"
"23T029","ST JOSEPH MERCY - OAKLAND","44405 WOODWARD AVE.","","PONTIAC","MI","48341","Oakland","(248) 858-6311","5","Brain injury (traumatic)","19"
"23T029","ST JOSEPH MERCY - OAKLAND","44405 WOODWARD AVE.","","PONTIAC","MI","48341","Oakland","(248) 858-6311","5","Spinal cord disease or condition (non-traumatic)","13"
"23T029","ST JOSEPH MERCY - OAKLAND","44405 WOODWARD AVE.","","PONTIAC","MI","48341","Oakland","(248) 858-6311","5","Spinal cord injury (traumatic)","less than 11"
"23T029","ST JOSEPH MERCY - OAKLAND","44405 WOODWARD AVE.","","PONTIAC","MI","48341","Oakland","(248) 858-6311","5","Hip or femur fracture","less than 11"
"23T029","ST JOSEPH MERCY - OAKLAND","44405 WOODWARD AVE.","","PONTIAC","MI","48341","Oakland","(248) 858-6311","5","Hip or knee replacement, amputation or other bone or joint condition","58"
"23T029","ST JOSEPH MERCY - OAKLAND","44405 WOODWARD AVE.","","PONTIAC","MI","48341","Oakland","(248) 858-6311","5","All other conditions","179"
"23T030","MID-MICHIGAN GRATIOT MEDICAL CENTER","300 WARWICK DR","","ALMA","MI","48801","Gratiot","(502) 596-6346","5","Stroke","65"
"23T030","MID-MICHIGAN GRATIOT MEDICAL CENTER","300 WARWICK DR","","ALMA","MI","48801","Gratiot","(502) 596-6346","5","Nervous system disorder (excluding stroke)","37"
"23T030","MID-MICHIGAN GRATIOT MEDICAL CENTER","300 WARWICK DR","","ALMA","MI","48801","Gratiot","(502) 596-6346","5","Brain disease or condition (non-traumatic)","22"
"23T030","MID-MICHIGAN GRATIOT MEDICAL CENTER","300 WARWICK DR","","ALMA","MI","48801","Gratiot","(502) 596-6346","5","Brain injury (traumatic)","14"
"23T030","MID-MICHIGAN GRATIOT MEDICAL CENTER","300 WARWICK DR","","ALMA","MI","48801","Gratiot","(502) 596-6346","5","Spinal cord disease or condition (non-traumatic)","20"
"23T030","MID-MICHIGAN GRATIOT MEDICAL CENTER","300 WARWICK DR","","ALMA","MI","48801","Gratiot","(502) 596-6346","5","Spinal cord injury (traumatic)","less than 11"
"23T030","MID-MICHIGAN GRATIOT MEDICAL CENTER","300 WARWICK DR","","ALMA","MI","48801","Gratiot","(502) 596-6346","5","Hip or femur fracture","21"
"23T030","MID-MICHIGAN GRATIOT MEDICAL CENTER","300 WARWICK DR","","ALMA","MI","48801","Gratiot","(502) 596-6346","5","Hip or knee replacement, amputation or other bone or joint condition","51"
"23T030","MID-MICHIGAN GRATIOT MEDICAL CENTER","300 WARWICK DR","","ALMA","MI","48801","Gratiot","(502) 596-6346","5","All other conditions","85"
"23T031","LAKE HURON MEDICAL CENTER","2601 ELECTRIC AVENUE","","PORT HURON","MI","48060","St. Clair","(810) 216-1648","5","Stroke","21"
"23T031","LAKE HURON MEDICAL CENTER","2601 ELECTRIC AVENUE","","PORT HURON","MI","48060","St. Clair","(810) 216-1648","5","Nervous system disorder (excluding stroke)","less than 11"
"23T031","LAKE HURON MEDICAL CENTER","2601 ELECTRIC AVENUE","","PORT HURON","MI","48060","St. Clair","(810) 216-1648","5","Brain disease or condition (non-traumatic)","less than 11"
"23T031","LAKE HURON MEDICAL CENTER","2601 ELECTRIC AVENUE","","PORT HURON","MI","48060","St. Clair","(810) 216-1648","5","Brain injury (traumatic)","less than 11"
"23T031","LAKE HURON MEDICAL CENTER","2601 ELECTRIC AVENUE","","PORT HURON","MI","48060","St. Clair","(810) 216-1648","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"23T031","LAKE HURON MEDICAL CENTER","2601 ELECTRIC AVENUE","","PORT HURON","MI","48060","St. Clair","(810) 216-1648","5","Spinal cord injury (traumatic)","less than 11"
"23T031","LAKE HURON MEDICAL CENTER","2601 ELECTRIC AVENUE","","PORT HURON","MI","48060","St. Clair","(810) 216-1648","5","Hip or femur fracture","11"
"23T031","LAKE HURON MEDICAL CENTER","2601 ELECTRIC AVENUE","","PORT HURON","MI","48060","St. Clair","(810) 216-1648","5","Hip or knee replacement, amputation or other bone or joint condition","11"
"23T031","LAKE HURON MEDICAL CENTER","2601 ELECTRIC AVENUE","","PORT HURON","MI","48060","St. Clair","(810) 216-1648","5","All other conditions","33"
"23T036","MIDMICHIGAN MEDICAL CENTER-ALPENA","1501 W CHISHOLM ST","","ALPENA","MI","49707","Alpena","(989) 356-7334","5","Stroke","42"
"23T036","MIDMICHIGAN MEDICAL CENTER-ALPENA","1501 W CHISHOLM ST","","ALPENA","MI","49707","Alpena","(989) 356-7334","5","Nervous system disorder (excluding stroke)","26"
"23T036","MIDMICHIGAN MEDICAL CENTER-ALPENA","1501 W CHISHOLM ST","","ALPENA","MI","49707","Alpena","(989) 356-7334","5","Brain disease or condition (non-traumatic)","less than 11"
"23T036","MIDMICHIGAN MEDICAL CENTER-ALPENA","1501 W CHISHOLM ST","","ALPENA","MI","49707","Alpena","(989) 356-7334","5","Brain injury (traumatic)","less than 11"
"23T036","MIDMICHIGAN MEDICAL CENTER-ALPENA","1501 W CHISHOLM ST","","ALPENA","MI","49707","Alpena","(989) 356-7334","5","Spinal cord disease or condition (non-traumatic)","less than 11"
"23T036","MIDMICHIGAN MEDICAL CENTER-ALPENA","1501 W CHISHOLM ST","","ALPENA","MI","49707","Alpena","(989) 356-7334","5","Spinal cord injury (traumatic)","less than 11"
"23T036","MIDMICHIGAN MEDICAL CENTER-ALPENA","1501 W CHISHOLM ST","","ALPENA","MI","49707","Alpena","(989) 356-7334","5","Hip or femur fracture","less than 11"
"23T036","MIDMICHIGAN MEDICAL CENTER-ALPENA","1501 W CHISHOLM ST","","ALPENA","MI","49707","Alpena","(989) 356-7334","5","Hip or knee replacement, amputation or other bone or joint condition","less than 11"
"23T036","MIDMICHIGAN MEDICAL CENTER-ALPENA","1501 W CHISHOLM ST","","ALPENA","MI","49707","Alpena","(989) 356-7334","5","All other conditions","28"
"23T038","SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION","1840 WEALTHY ST SE","","GRAND RAPIDS","MI","49506","Kent","(616) 486-3080","5","Stroke","115"
"23T038","SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION","1840 WEALTHY ST SE","","GRAND RAPIDS","MI","49506","Kent","(616) 486-3080","5","Nervous system disorder (excluding stroke)","15"
"23T038","SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION","1840 WEALTHY ST SE","","GRAND RAPIDS","MI","49506","Kent","(616) 486-3080","5","Brain disease or condition (non-traumatic)","47"
"23T038","SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION","1840 WEALTHY ST SE","","GRAND RAPIDS","MI","49506","Kent","(616) 486-3080","5","Brain injury (traumatic)","20"
"23T038","SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION","1840 WEALTHY ST SE","","GRAND RAPIDS","MI","49506","Kent","(616) 486-3080","5","Spinal cord disease or condition (non-traumatic)","24"
"23T038","SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION","1840 WEALTHY ST SE","","GRAND RAPIDS","MI","49506","Kent","(616) 486-3080","5","Spinal cord injury (traumatic)","less than 11"
"23T038","SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION","1840 WEALTHY ST SE","","GRAND RAPIDS","MI","49506","Kent","(616) 486-3080","5","Hip or femur fracture","41"
"23T038","SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION","1840 WEALTHY ST SE","","GRAND RAPIDS","MI","49506","Kent","(616) 486-3080","5","Hip or knee replacement, amputation or other bone or joint condition","90"
"23T038","SPECTRUM HEALTH CENTER FOR ACUTE REHABILITATION","1840 WEALTHY ST SE","","GRAND RAPIDS","MI","49506","Kent","(616) 486-3080","5","All other conditions","74"
"23T041","BAY MEDICAL CENTER FOR REHABILITATION","3190 E. MIDLAND ROAD","","BAY CITY","MI","48706","Bay","(989) 667-6898","5","Stroke","41"
"23T041","BAY MEDICAL CENTER FOR REHABILITATION","3190 E. MIDLAND ROAD","","BAY CITY","MI","48706","Bay","(989) 667-6898","5","Nervous system disorder (excluding stroke)","14"
"23T041","BAY MEDICAL CENTER FOR REHABILITATION","3190 E. MIDLAND ROAD","","BAY CITY","MI","48706","Bay","(989) 667-6898","5","Brain disease or condition (non-traumatic)","27"
"23T041","BAY MEDICAL CENTER FOR REHABILITATION","3190 E. MIDLAND ROAD","","BAY CITY","MI","48706","Bay","(989) 667-6898","5","Brain injury (traumatic)","11"
"23T041","BAY MEDICAL CENTER FOR REHABILITATION","3190 E. MIDLAND ROAD","","BAY CITY","MI","48706","Bay","(989) 667-6898","5","Spinal cord disease or condition (non-traumatic)","29"
"23T041","BAY MEDICAL CENTER FOR REHABILITATION","3190 E. MIDLAND ROAD","","BAY CITY","MI","48706","Bay","(989) 667-6898","5","Spinal cord injury (traumatic)","less than 11"
"23T041","BAY MEDICAL CENTER FOR REHABILITATION","3190 E. MIDLAND ROAD","","BAY CITY","MI","48706","Bay","(989) 667-6898","5","Hip or femur fracture","29"
"23T041","BAY MEDICAL CENTER FOR REHABILITATION","3190 E. MIDLAND ROAD","","BAY CITY","MI","48706","Bay","(989) 667-6898","5","Hip or knee replacement, amputation or other bone or joint condition","42"
"23T041","BAY MEDICAL CENTER FOR REHABILITATION","3190 E. MIDLAND ROAD","","BAY CITY","MI","48706","Bay","(989) 667-6898","5","All other conditions","58"
"23T046","UNIVERSITY OF MICHIGAN HOSPITAL","1500 E. MEDICAL CENTER DR.","","ANN ARBOR","MI","48109","Washtenaw","(734) 936-7114","5","Stroke","80"
"23T046","UNIVERSITY OF MICHIGAN HOSPITAL","1500 E. MEDICAL CENTER DR.","","ANN ARBOR","MI","48109","Washtenaw","(734) 936-7114","5","Nervous system disorder (excluding stroke)","32"
"23T046","UNIVERSITY OF MICHIGAN HOSPITAL","1500 E. MEDICAL CENTER DR.","","ANN ARBOR","MI","48109","Washtenaw","(734) 936-7114","5","Brain disease or condition (non-traumatic)","22"
"23T046","UNIVERSITY OF MICHIGAN HOSPITAL","1500 E. MEDICAL CENTER DR.","","ANN ARBOR","MI","48109","Washtenaw","(734) 936-7114","5","Brain injury (traumatic)","14"
"23T046","UNIVERSITY OF MICHIGAN HOSPITAL","1500 E. MEDICAL CENTER DR.","","ANN ARBOR","MI","48109","Washtenaw","(734) 936-7114","5","Spinal cord disease or condition (non-traumatic)","42"
"23T046","UNIVERSITY OF MICHIGAN HOSPITAL","1500 E. MEDICAL CENTER DR.","","ANN ARBOR","MI","48109","Washtenaw","(734) 936-7114","5","Spinal cord injury (traumatic)","28"
"23T046","UNIVERSITY OF MICHIGAN HOSPITAL","1500 E. MEDICAL CENTER DR.","","ANN ARBOR","MI","48109","Washtenaw","(734) 936-7114","5","Hip or femur fracture","less than 11"
"23T046","UNIVERSITY OF MICHIGAN HOSPITAL","1500 E. MEDICAL CENTER DR.","","ANN ARBOR","MI","48109","Washtenaw","(734) 936-7114","5","Hip or knee replacement, amputation or other bone or joint condition","81"
"23T046","UNIVERSITY OF MICHIGAN HOSPITAL","1500 E. MEDICAL CENTER DR.","","ANN ARBOR","MI","48109","Washtenaw","(734) 936-7114","5","All other conditions","51"
"23T047","HENRY FORD MACOMB HOSPITAL","15855 NINETEEN MILE ROAD","","CLINTON TOWNSHIP","MI","48038","Macomb","(586) 263-2489","5","Stroke","129"
"23T047","HENRY FORD MACOMB HOSPITAL","15855 NINETEEN MILE ROAD","","CLINTON TOWNSHIP","MI","48038","Macomb","(586) 263-2489","5","Nervous system disorder (excluding stroke)","97"
"23T047","HENRY FORD MACOMB HOSPITAL","15855 NINETEEN MILE ROAD","","CLINTON TOWNSHIP","MI","48038","Macomb","(586) 263-2489","5","Brain disease or condition (non-traumatic)","123"
"23T047","HENRY FORD MACOMB HOSPITAL","15855 NINETEEN MILE ROAD","","CLINTON TOWNSHIP","MI","48038","Macomb","(586) 263-2489","5","Brain injury (traumatic)","36"
"23T047","HENRY FORD MACOMB HOSPITAL","15855 NINETEEN MILE ROAD","","CLINTON TOWNSHIP","MI","48038","Macomb","(586) 263-2489","5","Spinal cord disease or condition (non-traumatic)","36"
"23T047","HENRY FORD MACOMB HOSPITAL","15855 NINETEEN MILE ROAD","","CLINTON TOWNSHIP","MI","48038","Macomb","(586) 263-2489","5","Spinal cord injury (traumatic)","less than 11"
